Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
5337,ca-2015-169278,2015-05-21,2015-05-25,standard class,me-18010,michelle ellison,corporate,united states,seattle,washington,98105,west,off-bi-10001636,office supplies,binders,ibico plastic and wire spiral binding combs,26.976,4,0.2,8.7672
5338,ca-2017-111577,2017-10-16,2017-10-21,standard class,aj-10780,anthony jacobs,corporate,united states,scottsdale,arizona,85254,west,off-pa-10000062,office supplies,paper,green bar computer printout paper,307.776,7,0.2,111.5688
5339,ca-2015-146486,2015-11-09,2015-11-14,second class,dv-13465,dianna vittorini,consumer,united states,oceanside,new york,11572,east,off-st-10002554,office supplies,storage,tennsco industrial shelving,244.55,5,0.0,4.891
5340,ca-2015-146486,2015-11-09,2015-11-14,second class,dv-13465,dianna vittorini,consumer,united states,oceanside,new york,11572,east,off-en-10001509,office supplies,envelopes,poly string tie envelopes,12.24,6,0.0,5.7528
5341,ca-2015-146486,2015-11-09,2015-11-14,second class,dv-13465,dianna vittorini,consumer,united states,oceanside,new york,11572,east,tec-ac-10002018,technology,accessories,amazonbasics 3-button usb wired mouse,13.98,2,0.0,6.0114
5342,ca-2015-146486,2015-11-09,2015-11-14,second class,dv-13465,dianna vittorini,consumer,united states,oceanside,new york,11572,east,tec-ac-10002637,technology,accessories,logitech vx revolution cordless laser mouse for notebooks (black),899.95,5,0.0,53.997
5343,us-2014-168501,2014-11-21,2014-11-27,standard class,jk-15325,jason klamczynski,corporate,united states,dallas,texas,75220,central,off-en-10001509,office supplies,envelopes,poly string tie envelopes,1.632,1,0.2,0.5508
5344,us-2014-168501,2014-11-21,2014-11-27,standard class,jk-15325,jason klamczynski,corporate,united states,dallas,texas,75220,central,tec-ph-10004922,technology,phones,rca visys integrated pbx 8-line router,267.96,5,0.2,16.7475
5345,ca-2015-112053,2015-10-11,2015-10-13,second class,sh-20395,shahid hopkins,consumer,united states,rochester,new york,14609,east,tec-ac-10002550,technology,accessories,"memorex 25gb 6x branded blu-ray recordable disc, 30/pack",31.95,1,0.0,2.2365
5346,ca-2017-108539,2017-03-21,2017-03-23,second class,sc-20725,steven cartwright,consumer,united states,los angeles,california,90045,west,off-st-10003208,office supplies,storage,adjustable depth letter/legal cart,725.84,4,0.0,210.4936
5347,ca-2017-108539,2017-03-21,2017-03-23,second class,sc-20725,steven cartwright,consumer,united states,los angeles,california,90045,west,off-bi-10003981,office supplies,binders,"avery durable plastic 1"" binders",10.896,3,0.2,3.9498
5348,ca-2017-108539,2017-03-21,2017-03-23,second class,sc-20725,steven cartwright,consumer,united states,los angeles,california,90045,west,off-bi-10001031,office supplies,binders,pressboard data binders by wilson jones,8.544,2,0.2,2.8836
5349,ca-2015-149811,2015-01-04,2015-01-10,standard class,cs-12250,chris selesnick,corporate,united states,woodbury,minnesota,55125,central,off-bi-10003676,office supplies,binders,"gbc standard recycled report covers, clear plastic sheets",32.34,3,0.0,15.5232
5350,ca-2015-149811,2015-01-04,2015-01-10,standard class,cs-12250,chris selesnick,corporate,united states,woodbury,minnesota,55125,central,off-pa-10004082,office supplies,paper,"adams telephone message book w/frequently-called numbers space, 400 messages per book",39.9,5,0.0,19.95
5351,us-2017-103814,2017-12-09,2017-12-16,standard class,lh-16900,lena hernandez,consumer,united states,park ridge,illinois,60068,central,off-pa-10001019,office supplies,paper,xerox 1884,143.856,9,0.2,48.5514
5352,ca-2016-123932,2016-09-06,2016-09-12,standard class,yc-21895,yoseph carroll,corporate,united states,dallas,texas,75217,central,off-pa-10004665,office supplies,paper,advantus motivational note cards,41.92,4,0.2,15.196
5353,ca-2016-123932,2016-09-06,2016-09-12,standard class,yc-21895,yoseph carroll,corporate,united states,dallas,texas,75217,central,tec-ph-10002447,technology,phones,at&t cl83451 4-handset telephone,329.584,2,0.2,37.0782
5354,us-2016-101616,2016-09-03,2016-09-06,first class,cy-12745,craig yedwab,corporate,united states,monroe,louisiana,71203,south,off-bi-10000014,office supplies,binders,heavy-duty e-z-d binders,87.28,8,0.0,41.0216
5355,ca-2014-113768,2014-05-13,2014-05-19,standard class,ah-10030,aaron hawkins,corporate,united states,los angeles,california,90004,west,fur-ch-10002439,furniture,chairs,"iceberg nesting folding chair, 19w x 6d x 43h",279.456,6,0.2,20.9592
5356,ca-2014-113768,2014-05-13,2014-05-19,standard class,ah-10030,aaron hawkins,corporate,united states,los angeles,california,90004,west,off-pa-10003063,office supplies,paper,ecotones memo sheets,8.0,2,0.0,3.84
5357,ca-2016-138037,2016-09-29,2016-10-03,standard class,ar-10540,andy reiter,consumer,united states,san francisco,california,94109,west,off-bi-10002982,office supplies,binders,avery self-adhesive photo pockets for polaroid photos,27.24,5,0.2,9.534
5358,ca-2014-150490,2014-08-05,2014-08-11,standard class,ss-20590,sonia sunley,consumer,united states,san francisco,california,94122,west,tec-ac-10004510,technology,accessories,logitech desktop mk120 mouse and keyboard combo,16.36,1,0.0,1.636
5359,ca-2014-150490,2014-08-05,2014-08-11,standard class,ss-20590,sonia sunley,consumer,united states,san francisco,california,94122,west,off-st-10000321,office supplies,storage,akro stacking bins,15.78,2,0.0,0.6312
5360,ca-2014-150490,2014-08-05,2014-08-11,standard class,ss-20590,sonia sunley,consumer,united states,san francisco,california,94122,west,off-ar-10004602,office supplies,art,boston ks multi-size manual pencil sharpener,45.98,2,0.0,12.8744
5361,us-2017-126060,2017-04-14,2017-04-18,standard class,dw-13585,dorothy wardle,corporate,united states,fayetteville,north carolina,28314,south,fur-bo-10003433,furniture,bookcases,sauder cornerstone collection library,198.272,8,0.2,-32.2192
5362,ca-2017-100951,2017-06-09,2017-06-10,first class,nc-18625,noah childs,corporate,united states,dallas,texas,75217,central,off-st-10001496,office supplies,storage,standard rollaway file with lock,720.76,5,0.2,54.057
5363,ca-2016-122017,2016-12-29,2017-01-02,standard class,cd-11920,carlos daly,consumer,united states,wichita,kansas,67212,central,fur-fu-10000672,furniture,furnishings,"executive impressions 10"" spectator wall clock",70.56,6,0.0,23.9904
5364,ca-2016-122017,2016-12-29,2017-01-02,standard class,cd-11920,carlos daly,consumer,united states,wichita,kansas,67212,central,off-ap-10001293,office supplies,appliances,belkin 8 outlet surge protector,81.96,2,0.0,22.9488
5365,ca-2014-123477,2014-01-18,2014-01-21,second class,dw-13195,david wiener,corporate,united states,springfield,oregon,97477,west,off-ap-10000692,office supplies,appliances,fellowes mighty 8 compact surge protector,64.864,4,0.2,6.4864
5366,ca-2016-107790,2016-11-20,2016-11-24,standard class,eh-13990,erica hackney,consumer,united states,houston,texas,77041,central,tec-ph-10004539,technology,phones,wireless extenders zboost yx545 soho signal booster,151.192,1,0.2,13.2293
5367,ca-2017-158071,2017-06-10,2017-06-15,standard class,bd-11320,bill donatelli,consumer,united states,seattle,washington,98103,west,tec-ph-10002923,technology,phones,"logitech b530 usb headset - headset - full size, binaural",88.776,3,0.2,7.7679
5368,ca-2017-158071,2017-06-10,2017-06-15,standard class,bd-11320,bill donatelli,consumer,united states,seattle,washington,98103,west,off-la-10004689,office supplies,labels,avery 512,11.56,4,0.0,5.4332
5369,ca-2017-158071,2017-06-10,2017-06-15,standard class,bd-11320,bill donatelli,consumer,united states,seattle,washington,98103,west,off-st-10001228,office supplies,storage,personal file boxes with fold-down carry handle,15.58,1,0.0,3.895
5370,ca-2017-147403,2017-09-10,2017-09-13,first class,kh-16630,ken heidel,corporate,united states,akron,ohio,44312,east,off-pa-10003302,office supplies,paper,xerox 1906,85.056,3,0.2,28.7064
5371,us-2017-136721,2017-04-08,2017-04-12,standard class,nh-18610,nicole hansen,corporate,united states,oak park,michigan,48237,central,fur-fu-10004665,furniture,furnishings,"3m polarizing task lamp with clamp arm, light gray",273.96,2,0.0,71.2296
5372,us-2017-136721,2017-04-08,2017-04-12,standard class,nh-18610,nicole hansen,corporate,united states,oak park,michigan,48237,central,fur-fu-10004188,furniture,furnishings,luxo professional combination clamp-on lamps,306.9,3,0.0,79.794
5373,ca-2015-118738,2015-10-24,2015-10-30,standard class,ag-10495,andrew gjertsen,corporate,united states,houston,texas,77041,central,off-pa-10003177,office supplies,paper,xerox 1999,15.552,3,0.2,5.4432
5374,ca-2015-118738,2015-10-24,2015-10-30,standard class,ag-10495,andrew gjertsen,corporate,united states,houston,texas,77041,central,fur-ta-10002607,furniture,tables,ki conference tables,347.361,7,0.3,-69.4722
5375,ca-2015-118738,2015-10-24,2015-10-30,standard class,ag-10495,andrew gjertsen,corporate,united states,houston,texas,77041,central,off-pa-10001166,office supplies,paper,xerox 2,10.368,2,0.2,3.6288
5376,ca-2017-134152,2017-05-27,2017-05-31,standard class,rp-19855,roy phan,corporate,united states,seattle,washington,98103,west,tec-ac-10004510,technology,accessories,logitech desktop mk120 mouse and keyboard combo,98.16,6,0.0,9.816
5377,ca-2017-134152,2017-05-27,2017-05-31,standard class,rp-19855,roy phan,corporate,united states,seattle,washington,98103,west,off-ar-10004062,office supplies,art,staples in misc. colors,31.44,3,0.0,7.86
5378,ca-2014-125542,2014-12-05,2014-12-07,first class,nb-18655,nona balk,corporate,united states,philadelphia,pennsylvania,19134,east,off-en-10000056,office supplies,envelopes,cameo buff policy envelopes,348.488,7,0.2,117.6147
5379,ca-2014-125542,2014-12-05,2014-12-07,first class,nb-18655,nona balk,corporate,united states,philadelphia,pennsylvania,19134,east,off-st-10001469,office supplies,storage,fellowes bankers box recycled super stor/drawer,172.736,4,0.2,-30.2288
5380,ca-2016-136021,2016-08-14,2016-08-18,standard class,jm-15580,jill matthias,consumer,united states,los angeles,california,90045,west,off-pa-10000551,office supplies,paper,array memo cubes,15.54,3,0.0,7.6146
5381,ca-2016-136021,2016-08-14,2016-08-18,standard class,jm-15580,jill matthias,consumer,united states,los angeles,california,90045,west,tec-ma-10000423,technology,machines,texas instruments ti-34 scientific calculator,105.552,6,0.2,35.6238
5382,ca-2016-149195,2016-09-05,2016-09-07,second class,dm-13525,don miller,corporate,united states,houston,texas,77070,central,off-pa-10001870,office supplies,paper,xerox 202,25.92,5,0.2,9.072
5383,ca-2016-149195,2016-09-05,2016-09-07,second class,dm-13525,don miller,corporate,united states,houston,texas,77070,central,off-fa-10001843,office supplies,fasteners,staples,15.808,8,0.2,5.3352
5384,ca-2016-149195,2016-09-05,2016-09-07,second class,dm-13525,don miller,corporate,united states,houston,texas,77070,central,off-pa-10002036,office supplies,paper,xerox 1930,10.368,2,0.2,3.7584
5385,ca-2017-161410,2017-06-26,2017-07-03,standard class,cc-12220,chris cortes,consumer,united states,philadelphia,pennsylvania,19143,east,tec-ph-10001760,technology,phones,bose soundlink bluetooth speaker,358.2,3,0.4,41.79
5386,ca-2017-161410,2017-06-26,2017-07-03,standard class,cc-12220,chris cortes,consumer,united states,philadelphia,pennsylvania,19143,east,tec-ph-10000673,technology,phones,plantronics voyager pro hd - bluetooth headset,545.916,14,0.4,72.7888
5387,ca-2017-152786,2017-03-12,2017-03-17,standard class,ga-14725,guy armstrong,consumer,united states,rogers,arkansas,72756,south,off-bi-10000829,office supplies,binders,avery non-stick binders,40.41,9,0.0,18.5886
5388,ca-2017-164707,2017-02-18,2017-02-21,second class,cv-12805,cynthia voltz,corporate,united states,los angeles,california,90045,west,tec-ph-10001924,technology,phones,ihome fm clock radio with lightning dock,167.976,3,0.2,10.4985
5389,ca-2017-164707,2017-02-18,2017-02-21,second class,cv-12805,cynthia voltz,corporate,united states,los angeles,california,90045,west,tec-ac-10004864,technology,accessories,memorex micro travel drive 32 gb,109.53,3,0.0,47.0979
5390,ca-2017-164707,2017-02-18,2017-02-21,second class,cv-12805,cynthia voltz,corporate,united states,los angeles,california,90045,west,off-la-10004345,office supplies,labels,avery 493,9.82,2,0.0,4.8118
5391,ca-2017-163874,2017-11-10,2017-11-12,second class,nc-18535,nick crebassa,corporate,united states,seattle,washington,98105,west,off-bi-10000088,office supplies,binders,gbc imprintable covers,26.352,3,0.2,9.5526
5392,us-2014-123183,2014-11-19,2014-11-25,standard class,gr-14560,georgia rosenberg,corporate,united states,wilmington,delaware,19805,east,off-la-10002787,office supplies,labels,avery 480,22.5,6,0.0,10.8
5393,us-2014-123183,2014-11-19,2014-11-25,standard class,gr-14560,georgia rosenberg,corporate,united states,wilmington,delaware,19805,east,off-la-10001569,office supplies,labels,avery 499,9.96,2,0.0,4.5816
5394,us-2014-123183,2014-11-19,2014-11-25,standard class,gr-14560,georgia rosenberg,corporate,united states,wilmington,delaware,19805,east,off-bi-10002429,office supplies,binders,"premier elliptical ring binder, black",213.08,7,0.0,102.2784
5395,us-2014-123183,2014-11-19,2014-11-25,standard class,gr-14560,georgia rosenberg,corporate,united states,wilmington,delaware,19805,east,fur-bo-10000362,furniture,bookcases,sauder inglewood library bookcases,1025.88,6,0.0,235.9524
5396,ca-2014-104829,2014-11-18,2014-11-21,second class,jg-15805,john grady,corporate,united states,provo,utah,84604,west,off-pa-10003016,office supplies,paper,"adams ""while you were out"" message pads",21.98,7,0.0,9.891
5397,us-2016-147340,2016-09-24,2016-09-24,same day,eb-13750,edward becker,corporate,united states,san francisco,california,94110,west,fur-fu-10002501,furniture,furnishings,nu-dell executive frame,63.2,5,0.0,23.384
5398,ca-2016-145492,2016-11-20,2016-11-27,standard class,mc-17605,matt connell,corporate,united states,los angeles,california,90004,west,off-ap-10003622,office supplies,appliances,"bravo ii megaboss 12-amp hard body upright, replacement belts, 2 belts per pack",39.0,12,0.0,11.31
5399,ca-2016-163202,2016-09-27,2016-10-02,standard class,bm-11650,brian moss,corporate,united states,lancaster,ohio,43130,east,off-bi-10002764,office supplies,binders,recycled pressboard report cover with reinforced top hinge,2.907,3,0.7,-2.0349
5400,ca-2016-117681,2016-04-09,2016-04-14,standard class,hf-14995,herbert flentye,consumer,united states,los angeles,california,90004,west,fur-bo-10001798,furniture,bookcases,bush somerset collection bookcase,556.665,5,0.15,6.549
5401,ca-2017-132262,2017-09-21,2017-09-23,first class,ml-18265,muhammed lee,consumer,united states,seattle,washington,98103,west,tec-ac-10000158,technology,accessories,sony 64gb class 10 micro sdhc r40 memory card,71.98,2,0.0,15.1158
5402,ca-2017-132262,2017-09-21,2017-09-23,first class,ml-18265,muhammed lee,consumer,united states,seattle,washington,98103,west,tec-ac-10000303,technology,accessories,logitech m510 wireless mouse,79.98,2,0.0,26.3934
5403,ca-2017-123043,2017-08-24,2017-08-29,standard class,ah-10195,alan haines,corporate,united states,new york city,new york,10024,east,off-bi-10003910,office supplies,binders,dxl angle-view binders with locking rings by samsill,24.672,4,0.2,7.71
5404,ca-2017-123043,2017-08-24,2017-08-29,standard class,ah-10195,alan haines,corporate,united states,new york city,new york,10024,east,off-bi-10000138,office supplies,binders,acco translucent poly ring binders,3.744,1,0.2,1.3104
5405,us-2016-143280,2016-02-22,2016-02-26,standard class,tz-21580,tracy zic,consumer,united states,los angeles,california,90045,west,tec-ph-10002398,technology,phones,at&t 1070 corded phone,445.96,5,0.2,55.745
5406,us-2016-143280,2016-02-22,2016-02-26,standard class,tz-21580,tracy zic,consumer,united states,los angeles,california,90045,west,tec-ac-10003399,technology,accessories,memorex mini travel drive 64 gb usb 2.0 flash drive,36.24,1,0.0,15.2208
